fecha_iv,tc_iv
2005-11-21,10.6560
2005-11-22,10.6374
2005-11-23,10.6181
2005-11-24,10.6143
2005-11-25,10.6075
2005-11-28,10.5813
2005-11-29,10.5708
2005-11-30,10.5727
2005-12-01,10.5315
2005-12-02,10.4903
2005-12-05,10.4675
2005-12-06,10.4402
2005-12-07,10.4443
2005-12-08,10.5050
2005-12-09,10.5890
2005-12-13,10.6288
2005-12-14,10.6748
2005-12-15,10.7348
2005-12-16,10.7438
2005-12-19,10.7345
2005-12-20,10.7005
2005-12-21,10.6461
2005-12-22,10.6380
2005-12-23,10.6730
2005-12-26,10.6840
2005-12-27,10.7201
2005-12-28,10.7653
2005-12-29,10.7207
2005-12-30,10.6404
2006-01-02,10.6365
2006-01-03,10.6352
2006-01-04,10.5992
2006-01-05,10.6044
2006-01-06,10.5974
2006-01-09,10.5703
2006-01-10,10.6033
2006-01-11,10.6115
2006-01-12,10.5898
2006-01-13,10.5755
2006-01-16,10.5543
2006-01-17,10.5669
2006-01-18,10.5813
2006-01-19,10.5348
2006-01-20,10.5273
2006-01-23,10.5415
2006-01-24,10.5170
2006-01-25,10.5040
2006-01-26,10.5045
2006-01-27,10.4704
2006-01-30,10.4472
2006-01-31,10.4485
2006-02-01,10.4537
2006-02-02,10.4785
2006-02-03,10.4947
2006-02-07,10.4975
2006-02-08,10.5383
2006-02-09,10.5143
2006-02-10,10.4985
2006-02-13,10.5289
2006-02-14,10.5305
2006-02-15,10.5248
2006-02-16,10.5092
2006-02-17,10.4609
2006-02-20,10.4471
2006-02-21,10.4583
2006-02-22,10.4745
2006-02-23,10.4760
2006-02-24,10.4838
2006-02-27,10.4793
2006-02-28,10.4758
2006-03-01,10.4791
2006-03-02,10.5002
2006-03-03,10.5515
2006-03-06,10.6285
2006-03-07,10.6837
2006-03-08,10.6930
2006-03-09,10.7177
2006-03-10,10.7006
2006-03-13,10.7013
2006-03-14,10.7045
2006-03-15,10.6545
2006-03-16,10.6455
2006-03-17,10.6705
2006-03-20,10.7328
2006-03-22,10.8620
2006-03-23,10.8928
2006-03-24,10.8868
2006-03-27,10.9108
2006-03-28,10.9885
2006-03-29,10.9793
2006-03-30,10.9368
2006-03-31,10.9042
2006-04-03,10.8675
2006-04-04,10.8875
2006-04-05,10.9725
2006-04-06,11.0595
2006-04-07,11.1225
2006-04-10,11.1268
2006-04-11,11.0783
2006-04-12,11.0430
2006-04-17,11.0710
2006-04-18,10.9923
2006-04-19,10.9520
2006-04-20,11.0040
2006-04-21,11.0453
2006-04-24,11.0646
2006-04-25,11.1232
2006-04-26,11.1410
2006-04-27,11.1265
2006-04-28,11.0808
2006-05-02,11.0250
2006-05-03,10.9720
2006-05-04,10.9725
2006-05-05,10.9660
2006-05-08,10.9476
2006-05-09,10.9030
2006-05-10,10.8638
2006-05-11,10.8640
2006-05-12,10.9989
2006-05-15,11.1234
2006-05-16,11.0948
2006-05-17,11.1195
2006-05-18,11.1796
2006-05-19,11.1755
2006-05-22,11.2355
2006-05-23,11.2965
2006-05-24,11.2788
2006-05-25,11.1775
2006-05-26,11.1240
2006-05-29,11.1590
2006-05-30,11.2585
2006-05-31,11.3220
2006-06-01,11.2790
2006-06-02,11.2655
2006-06-05,11.3165
2006-06-06,11.3190
2006-06-07,11.3345
2006-06-08,11.3755
2006-06-09,11.3976
2006-06-12,11.4140
2006-06-13,11.4560
2006-06-14,11.4568
2006-06-15,11.4140
2006-06-16,11.4158
2006-06-19,11.4635
2006-06-20,11.4600
2006-06-21,11.4185
2006-06-22,11.4155
2006-06-23,11.4268
2006-06-26,11.4440
2006-06-27,11.4578
2006-06-28,11.4250
2006-06-29,11.3580
2006-06-30,11.3210
2006-07-03,11.2205
2006-07-04,11.0800
2006-07-05,11.1654
2006-07-06,11.1373
2006-07-07,11.0203
2006-07-10,11.0110
2006-07-11,10.9883
2006-07-12,11.0161
2006-07-13,11.0585
2006-07-14,11.0195
2006-07-17,10.9770
2006-07-18,10.9526
2006-07-19,10.9013
2006-07-20,10.8735
2006-07-21,10.9270
2006-07-24,10.9348
2006-07-25,10.9033
2006-07-26,10.9150
2006-07-27,10.9150
2006-07-28,10.8790
2006-07-31,10.9078
2006-08-01,10.9990
2006-08-02,11.0060
2006-08-03,10.9692
2006-08-04,10.9308
2006-08-07,10.8995
2006-08-08,10.8738
2006-08-09,10.8555
2006-08-10,10.8475
2006-08-11,10.8220
2006-08-14,10.8250
2006-08-15,10.8135
2006-08-16,10.7748
2006-08-17,10.7813
2006-08-18,10.8058
2006-08-21,10.7993
2006-08-22,10.8105
2006-08-23,10.8785
2006-08-24,10.9280
2006-08-25,10.9558
2006-08-28,10.9160
2006-08-29,10.8750
2006-08-30,10.8752
2006-08-31,10.8993
2006-09-01,10.8922
2006-09-04,10.8618
2006-09-05,10.8564
2006-09-06,10.9235
2006-09-07,10.9968
2006-09-08,11.0063
2006-09-11,11.0365
2006-09-12,11.0385
2006-09-13,10.9963
2006-09-14,10.9781
2006-09-15,10.9531
2006-09-18,10.9203
2006-09-19,10.9383
2006-09-20,10.9705
2006-09-21,11.0240
2006-09-22,11.0585
2006-09-25,11.0560
2006-09-26,11.0423
2006-09-27,11.0267
2006-09-28,11.0205
2006-09-29,10.9888
2006-10-02,10.9805
2006-10-03,11.0156
2006-10-04,11.0293
2006-10-05,11.0157
2006-10-06,11.0378
2006-10-09,11.0760
2006-10-10,11.0650
2006-10-11,11.0162
2006-10-12,10.9470
2006-10-13,10.8672
2006-10-16,10.8450
2006-10-17,10.8490
2006-10-18,10.8433
2006-10-19,10.8289
2006-10-20,10.8285
2006-10-23,10.8420
2006-10-24,10.8400
2006-10-25,10.7860
2006-10-26,10.7453
2006-10-27,10.7375
2006-10-30,10.7623
2006-10-31,10.7798
2006-11-01,10.7740
2006-11-03,10.8375
2006-11-06,10.8098
2006-11-07,10.8275
2006-11-08,10.8475
2006-11-09,10.8813
2006-11-10,10.9120
2006-11-13,10.8833
2006-11-14,10.8620
2006-11-15,10.8406
2006-11-16,10.8715
2006-11-17,10.9155
2006-11-21,10.9655
2006-11-22,10.9573
2006-11-23,10.9723
2006-11-24,10.9928
2006-11-27,11.0545
2006-11-28,11.0588
2006-11-29,11.0180
2006-11-30,10.9950
2006-12-04,10.9685
2006-12-05,10.8927
2006-12-06,10.8520
2006-12-07,10.8650
2006-12-08,10.8593
2006-12-11,10.8358
2006-12-13,10.8423
2006-12-14,10.8108
2006-12-15,10.7735
2006-12-18,10.7963
2006-12-19,10.8280
2006-12-20,10.8325
2006-12-21,10.8441
2006-12-22,10.8675
2006-12-26,10.8693
2006-12-27,10.8880
2006-12-28,10.8725
2006-12-29,10.8287
2007-01-02,10.7870
2007-01-03,10.7960
2007-01-04,10.8580
2007-01-05,10.9147
2007-01-08,10.9455
2007-01-09,10.9785
2007-01-10,10.9863
2007-01-11,10.9885
2007-01-12,10.9897
2007-01-15,10.9610
2007-01-16,10.9560
2007-01-17,10.9537
2007-01-18,10.9395
2007-01-19,10.9058
2007-01-22,10.9081
2007-01-23,10.9443
2007-01-24,10.9343
2007-01-25,10.9925
2007-01-26,11.0488
2007-01-29,11.0600
2007-01-30,11.0686
2007-01-31,11.0236
2007-02-01,10.9842
2007-02-02,10.9505
2007-02-06,10.9176
2007-02-07,10.9500
2007-02-08,10.9599
2007-02-09,10.9784
2007-02-12,11.0151
2007-02-13,10.9985
2007-02-14,10.9358
2007-02-15,10.9489
2007-02-16,10.9841
2007-02-19,10.9811
2007-02-20,10.9816
2007-02-21,10.9932
2007-02-22,10.9965
2007-02-23,11.0281
2007-02-26,11.0558
2007-02-27,11.1430
2007-02-28,11.1811
2007-03-01,11.1571
2007-03-02,11.1846
2007-03-05,11.1974
2007-03-06,11.1678
2007-03-07,11.1630
2007-03-08,11.1740
2007-03-09,11.1493
2007-03-12,11.1255
2007-03-13,11.1656
2007-03-14,11.1743
2007-03-15,11.1530
2007-03-16,11.1726
2007-03-20,11.1240
2007-03-21,11.0628
2007-03-22,10.9980
2007-03-23,11.0057
2007-03-26,11.0173
2007-03-27,11.0400
2007-03-28,11.0645
2007-03-29,11.0460
2007-03-30,11.0320
2007-04-02,11.0320
2007-04-03,10.9973
2007-04-04,10.9935
2007-04-09,10.9790
2007-04-10,10.9855
2007-04-11,11.0083
2007-04-12,11.0111
2007-04-13,10.9983
2007-04-16,10.9995
2007-04-17,10.9880
2007-04-18,10.9890
2007-04-19,10.9923
2007-04-20,10.9906
2007-04-23,10.9778
2007-04-24,10.9763
2007-04-25,10.9508
2007-04-26,10.9373
2007-04-27,10.9323
2007-04-30,10.9592
2007-05-02,10.9245
2007-05-03,10.9145
2007-05-04,10.8990
2007-05-07,10.8553
2007-05-08,10.8371
2007-05-09,10.8133
2007-05-10,10.8188
2007-05-11,10.8228
2007-05-14,10.7994
2007-05-15,10.8020
2007-05-16,10.7912
2007-05-17,10.7960
2007-05-18,10.8055
2007-05-21,10.7785
2007-05-22,10.7828
2007-05-23,10.7955
2007-05-24,10.8162
2007-05-25,10.8133
2007-05-28,10.7863
2007-05-29,10.7980
2007-05-30,10.7780
2007-05-31,10.7463
2007-06-01,10.7283
2007-06-04,10.7318
2007-06-05,10.7855
2007-06-06,10.8343
2007-06-07,10.9065
2007-06-08,10.9293
2007-06-11,10.9160
2007-06-12,10.9600
2007-06-13,10.9717
2007-06-14,10.8983
2007-06-15,10.8255
2007-06-18,10.7820
2007-06-19,10.7595
2007-06-20,10.7900
2007-06-21,10.8308
2007-06-22,10.8300
2007-06-25,10.8420
2007-06-26,10.8595
2007-06-27,10.8433
2007-06-28,10.8082
2007-06-29,10.8070
2007-07-02,10.7810
2007-07-03,10.7685
2007-07-04,10.7655
2007-07-05,10.7801
2007-07-06,10.7882
2007-07-09,10.7620
2007-07-10,10.7995
2007-07-11,10.8273
2007-07-12,10.7833
2007-07-13,10.7600
2007-07-16,10.7670
2007-07-17,10.7657
2007-07-18,10.7418
2007-07-19,10.7423
2007-07-20,10.7715
2007-07-23,10.7797
2007-07-24,10.8000
2007-07-25,10.8456
2007-07-26,10.9135
2007-07-27,10.9978
2007-07-30,10.9593
2007-07-31,10.9565
2007-08-01,10.9625
2007-08-02,10.9425
2007-08-03,10.9750
2007-08-06,10.9850
2007-08-07,10.9518
2007-08-08,10.9393
2007-08-09,10.9657
2007-08-10,10.9988
2007-08-13,11.0247
2007-08-14,11.0645
2007-08-15,11.1465
2007-08-16,11.1895
2007-08-17,11.1238
2007-08-20,11.0984
2007-08-21,11.1353
2007-08-22,11.0964
2007-08-23,11.0642
2007-08-24,11.0333
2007-08-27,11.0340
2007-08-28,11.1043
2007-08-29,11.1087
2007-08-30,11.0770
2007-08-31,11.0623
2007-09-03,11.0285
2007-09-04,11.0215
2007-09-05,11.0568
2007-09-06,11.0728
2007-09-07,11.1034
2007-09-10,11.1388
2007-09-11,11.1040
2007-09-12,11.0885
2007-09-13,11.1165
2007-09-14,11.1213
2007-09-17,11.1274
2007-09-18,11.0674
2007-09-19,10.9963
2007-09-20,10.9947
2007-09-21,10.9728
2007-09-24,10.9404
2007-09-25,10.9395
2007-09-26,10.9210
2007-09-27,10.9179
2007-09-28,10.9193
2007-10-01,10.9075
2007-10-02,10.8915
2007-10-03,10.9099
2007-10-04,10.8941
2007-10-05,10.8643
2007-10-08,10.8499
2007-10-09,10.8385
2007-10-10,10.8267
2007-10-11,10.8284
2007-10-12,10.8245
2007-10-15,10.8057
2007-10-16,10.8223
2007-10-17,10.8199
2007-10-18,10.7970
2007-10-19,10.8094
2007-10-22,10.8340
2007-10-23,10.8210
2007-10-24,10.8335
2007-10-25,10.8244
2007-10-26,10.7748
2007-10-29,10.7225
2007-10-30,10.7198
2007-10-31,10.6902
2007-11-01,10.6800
2007-11-05,10.7057
2007-11-06,10.7128
2007-11-07,10.7456
2007-11-08,10.8005
2007-11-09,10.8478
2007-11-12,10.9163
2007-11-13,10.9037
2007-11-14,10.8825
2007-11-15,10.9225
2007-11-16,10.9355
2007-11-20,10.9817
2007-11-21,10.9773
2007-11-22,10.9783
2007-11-23,10.9711
2007-11-26,10.9885
2007-11-27,10.9916
2007-11-28,10.9467
2007-11-29,10.9213
2007-11-30,10.9117
2007-12-03,10.9137
2007-12-04,10.8975
2007-12-05,10.8657
2007-12-06,10.8357
2007-12-07,10.8250
2007-12-10,10.8108
2007-12-11,10.8430
2007-12-13,10.8338
2007-12-14,10.8303
2007-12-17,10.8450
2007-12-18,10.8587
2007-12-19,10.8460
2007-12-20,10.8330
2007-12-21,10.8273
2007-12-24,10.8175
2007-12-26,10.8157
2007-12-27,10.8528
2007-12-28,10.8945
2007-12-31,10.9096
2008-01-02,10.9055
2008-01-03,10.9020
2008-01-04,10.9085
2008-01-07,10.8983
2008-01-08,10.9135
2008-01-09,10.9376
2008-01-10,10.9359
2008-01-11,10.9388
2008-01-14,10.9113
2008-01-15,10.9238
2008-01-16,10.9565
2008-01-17,10.9395
2008-01-18,10.9275
2008-01-21,10.9452
2008-01-22,10.9598
2008-01-23,10.9238
2008-01-24,10.9050
2008-01-25,10.8947
2008-01-28,10.8675
2008-01-29,10.8588
2008-01-30,10.8415
2008-01-31,10.8303
2008-02-01,10.8147
2008-02-05,10.8191
2008-02-06,10.8320
2008-02-07,10.7971
2008-02-08,10.7643
2008-02-11,10.7650
2008-02-12,10.7663
2008-02-13,10.7478
2008-02-14,10.7525
2008-02-15,10.7553
2008-02-18,10.7451
2008-02-19,10.7504
2008-02-20,10.7715
2008-02-21,10.7875
2008-02-22,10.7870
2008-02-25,10.7705
2008-02-26,10.7528
2008-02-27,10.7128
2008-02-28,10.6875
2008-02-29,10.6928
2008-03-03,10.7038
2008-03-04,10.7034
2008-03-05,10.7095
2008-03-06,10.7695
2008-03-07,10.8329
2008-03-10,10.8325
2008-03-11,10.8115
2008-03-12,10.7729
2008-03-13,10.7590
2008-03-14,10.7620
2008-03-18,10.7313
2008-03-19,10.7026
2008-03-24,10.6983
2008-03-25,10.6878
2008-03-26,10.6960
2008-03-27,10.7043
2008-03-28,10.6917
2008-03-31,10.6653
2008-04-01,10.6005
2008-04-02,10.5700
2008-04-03,10.5685
2008-04-04,10.5618
2008-04-07,10.5548
2008-04-08,10.5608
2008-04-09,10.5693
2008-04-10,10.5540
2008-04-11,10.5373
2008-04-14,10.4960
2008-04-15,10.4553
2008-04-16,10.4595
2008-04-17,10.4680
2008-04-18,10.4762
2008-04-21,10.4917
2008-04-22,10.5118
2008-04-23,10.4750
2008-04-24,10.4550
2008-04-25,10.4503
2008-04-28,10.4660
2008-04-29,10.5058
2008-04-30,10.5123
2008-05-02,10.4765
2008-05-05,10.4685
2008-05-06,10.4893
2008-05-07,10.5303
2008-05-08,10.5685
2008-05-09,10.5693
2008-05-12,10.5210
2008-05-13,10.4780
2008-05-14,10.4864
2008-05-15,10.4718
2008-05-16,10.4243
2008-05-19,10.3884
2008-05-20,10.3839
2008-05-21,10.3810
2008-05-22,10.3731
2008-05-23,10.3735
2008-05-26,10.3908
2008-05-27,10.3900
2008-05-28,10.3569
2008-05-29,10.3250
2008-05-30,10.3233
2008-06-02,10.3302
2008-06-03,10.3253
2008-06-04,10.3125
2008-06-05,10.3036
2008-06-06,10.3256
2008-06-09,10.3575
2008-06-10,10.3898
2008-06-11,10.4308
2008-06-12,10.4037
2008-06-13,10.3744
2008-06-16,10.3382
2008-06-17,10.3185
2008-06-18,10.3104
2008-06-19,10.3065
2008-06-20,10.3060
2008-06-23,10.2975
2008-06-24,10.3063
2008-06-25,10.2800
2008-06-26,10.2838
2008-06-27,10.2928
2008-06-30,10.2960
2008-07-01,10.3426
2008-07-02,10.3875
2008-07-03,10.3753
2008-07-04,10.3527
2008-07-07,10.3318
2008-07-08,10.3283
2008-07-09,10.3113
2008-07-10,10.3078
2008-07-11,10.2985
2008-07-14,10.2958
2008-07-15,10.3008
2008-07-16,10.2605
2008-07-17,10.2340
2008-07-18,10.1960
2008-07-21,10.1518
2008-07-22,10.0865
2008-07-23,10.0248
2008-07-24,10.0064
2008-07-25,10.0662
2008-07-28,10.0825
2008-07-29,10.0553
2008-07-30,10.0395
2008-07-31,10.0325
2008-08-01,9.9853
2008-08-04,9.9039
2008-08-05,9.8877
2008-08-06,9.9335
2008-08-07,9.9804
2008-08-08,10.0853
2008-08-11,10.1561
2008-08-12,10.1610
2008-08-13,10.1563
2008-08-14,10.1658
2008-08-15,10.1800
2008-08-18,10.1820
2008-08-19,10.1560
2008-08-20,10.1383
2008-08-21,10.1188
2008-08-22,10.1190
2008-08-25,10.1349
2008-08-26,10.1519
2008-08-27,10.1526
2008-08-28,10.1925
2008-08-29,10.2681
2008-09-01,10.3068
2008-09-02,10.3518
2008-09-03,10.3858
2008-09-04,10.4710
2008-09-05,10.5072
2008-09-08,10.4769
2008-09-09,10.5293
2008-09-10,10.5858
2008-09-11,10.6090
2008-09-12,10.5875
2008-09-15,10.6988
2008-09-17,10.7725
2008-09-18,10.7865
2008-09-19,10.7050
2008-09-22,10.6366
2008-09-23,10.6981
2008-09-24,10.7989
2008-09-25,10.7769
2008-09-26,10.7571
2008-09-29,10.9125
2008-09-30,10.9783
2008-10-01,10.9400
2008-10-02,11.0670
2008-10-03,11.2175
2008-10-06,11.5337
2008-10-07,12.0837
2008-10-08,12.3447
2008-10-09,12.9276
2008-10-10,13.2513
2008-10-13,12.5893
2008-10-14,12.2438
2008-10-15,12.8173
2008-10-16,13.1053
2008-10-17,12.9095
2008-10-20,12.8673
2008-10-21,13.0963
2008-10-22,13.5580
2008-10-23,13.6275
2008-10-24,13.4213
2008-10-27,13.5585
2008-10-28,13.2825
2008-10-29,12.9645
2008-10-30,12.7453
2008-10-31,12.7315
2008-11-03,12.8075
2008-11-04,12.6360
2008-11-05,12.6243
2008-11-06,12.8913
2008-11-07,12.9283
2008-11-10,12.7245
2008-11-11,12.8643
2008-11-12,13.0295
2008-11-13,12.9938
2008-11-14,12.9695
2008-11-18,13.1510
2008-11-19,13.2355
2008-11-20,13.7470
2008-11-21,13.8013
2008-11-24,13.5875
2008-11-25,13.3090
2008-11-26,13.1925
2008-11-27,13.1762
2008-11-28,13.3237
2008-12-01,13.5524
2008-12-02,13.6063
2008-12-03,13.5837
2008-12-04,13.5915
2008-12-05,13.6138
2008-12-08,13.5300
2008-12-09,13.4901
2008-12-10,13.4728
2008-12-11,13.3368
2008-12-15,13.3800
2008-12-16,13.1660
2008-12-17,13.0613
2008-12-18,13.1338
2008-12-19,13.1473
2008-12-22,13.1125
2008-12-23,13.2448
2008-12-24,13.3288
2008-12-26,13.3723
2008-12-29,13.5575
2008-12-30,13.7288
2008-12-31,13.7158
2009-01-02,13.7041
2009-01-05,13.5708
2009-01-06,13.3988
2009-01-07,13.4223
2009-01-08,13.5443
2009-01-09,13.6600
2009-01-12,13.6850
2009-01-13,13.7960
2009-01-14,13.9565
2009-01-15,14.0330
2009-01-16,13.9188
2009-01-19,13.8636
2009-01-20,13.9668
2009-01-21,13.9062
2009-01-22,13.9126
2009-01-23,14.0430
2009-01-26,14.0575
2009-01-27,14.1497
2009-01-28,14.1367
2009-01-29,14.0988
2009-01-30,14.2660
2009-02-03,14.5069
2009-02-04,14.5292
2009-02-05,14.4043
2009-02-06,14.2742
2009-02-09,14.1486
2009-02-10,14.3756
2009-02-11,14.5141
2009-02-12,14.4855
2009-02-13,14.4638
2009-02-16,14.5110
2009-02-17,14.6060
2009-02-18,14.6750
2009-02-19,14.6808
2009-02-20,14.7715
2009-02-23,14.8250
2009-02-24,14.8907
2009-02-25,14.8820
2009-02-26,14.9725
2009-02-27,15.1027
2009-03-02,15.3127
2009-03-03,15.4015
2009-03-04,15.2829
2009-03-05,15.3055
2009-03-06,15.2925
2009-03-09,15.3475
2009-03-10,15.4000
2009-03-11,15.1797
2009-03-12,14.8968
2009-03-13,14.6257
2009-03-17,14.1149
2009-03-18,13.9869
2009-03-19,14.0906
2009-03-20,14.2251
2009-03-23,14.1637
2009-03-24,14.2975
2009-03-25,14.2879
2009-03-26,14.2093
2009-03-27,14.2739
2009-03-30,14.2875
2009-03-31,14.2395
2009-04-01,14.0333
2009-04-02,13.8015
2009-04-03,13.6570
2009-04-06,13.6038
2009-04-07,13.5452
2009-04-08,13.4228
2009-04-13,13.0857
2009-04-14,13.1613
2009-04-15,13.1187
2009-04-16,13.0500
2009-04-17,13.1053
2009-04-20,13.2416
2009-04-21,13.2908
2009-04-22,13.2013
2009-04-23,13.2125
2009-04-24,13.2563
2009-04-27,13.7620
2009-04-28,13.9309
2009-04-29,13.7464
2009-04-30,13.7869
2009-05-04,13.4875
2009-05-05,13.2505
2009-05-06,13.2088
2009-05-07,13.1323
2009-05-08,13.0991
2009-05-11,13.1420
2009-05-12,13.2357
2009-05-13,13.2769
2009-05-14,13.2755
2009-05-15,13.2526
2009-05-18,13.1265
2009-05-19,12.9914
2009-05-20,12.9785
2009-05-21,13.0712
2009-05-22,13.1595
2009-05-25,13.1638
2009-05-26,13.1500
2009-05-27,13.2105
2009-05-28,13.2415
2009-05-29,13.1675
2009-06-01,13.1800
2009-06-02,13.2129
2009-06-03,13.2550
2009-06-04,13.2690
2009-06-05,13.2361
2009-06-08,13.3485
2009-06-09,13.5293
2009-06-10,13.6061
2009-06-11,13.4733
2009-06-12,13.3860
2009-06-15,13.3692
2009-06-16,13.4314
2009-06-17,13.4649
2009-06-18,13.4113
2009-06-19,13.3673
2009-06-22,13.3330
2009-06-23,13.3110
2009-06-24,13.3149
2009-06-25,13.2582
2009-06-26,13.2155
2009-06-29,13.1945
2009-06-30,13.1820
2009-07-01,13.1518
2009-07-02,13.1910
2009-07-03,13.2443
2009-07-06,13.2234
2009-07-07,13.3213
2009-07-08,13.4675
2009-07-09,13.5375
2009-07-10,13.6223
2009-07-13,13.6860
2009-07-14,13.7183
2009-07-15,13.6423
2009-07-16,13.5462
2009-07-17,13.4398
2009-07-20,13.3125
2009-07-21,13.3030
2009-07-22,13.2855
2009-07-23,13.2338
2009-07-24,13.2278
2009-07-27,13.2336
2009-07-28,13.2455
2009-07-29,13.2341
2009-07-30,13.2628
2009-07-31,13.2050
2009-08-03,13.1550
2009-08-04,13.1168
2009-08-05,13.0792
2009-08-06,13.0377
2009-08-07,12.9885
2009-08-10,12.9513
2009-08-11,12.9752
2009-08-12,12.9879
2009-08-13,12.9046
2009-08-14,12.8500
2009-08-17,12.9392
2009-08-18,12.9742
2009-08-19,12.8969
2009-08-20,12.8819
2009-08-21,12.8555
2009-08-24,12.8538
2009-08-25,12.9650
2009-08-26,13.0818
2009-08-27,13.2008
2009-08-28,13.2410
2009-08-31,13.2919
2009-09-01,13.5163
2009-09-02,13.6484
2009-09-03,13.5876
2009-09-04,13.4838
2009-09-07,13.3720
2009-09-08,13.3538
2009-09-09,13.4120
2009-09-10,13.4115
2009-09-11,13.3760
2009-09-14,13.3378
2009-09-15,13.3373
2009-09-17,13.2249
2009-09-18,13.2800
2009-09-21,13.3244
2009-09-22,13.3658
2009-09-23,13.3499
2009-09-24,13.4433
2009-09-25,13.5379
2009-09-28,13.5368
2009-09-29,13.5371
2009-09-30,13.5155
2009-10-01,13.6269
2009-10-02,13.6814
2009-10-05,13.6096
2009-10-06,13.5436
2009-10-07,13.4184
2009-10-08,13.3139
2009-10-09,13.2584
2009-10-12,13.2683
2009-10-13,13.1609
2009-10-14,13.0911
2009-10-15,13.0881
2009-10-16,13.0941
2009-10-19,13.0059
2009-10-20,12.9873
2009-10-21,12.9870
2009-10-22,12.9115
2009-10-23,12.9913
2009-10-26,13.1686
2009-10-27,13.2571
2009-10-28,13.2751
2009-10-29,13.1944
2009-10-30,13.1478
2009-11-03,13.2343
2009-11-04,13.2758
2009-11-05,13.2960
2009-11-06,13.3562
2009-11-09,13.3110
2009-11-10,13.2438
2009-11-11,13.1864
2009-11-12,13.1663
2009-11-13,13.1048
2009-11-17,13.0160
2009-11-18,13.0212
2009-11-19,13.0160
2009-11-20,13.0709
2009-11-23,13.0040
2009-11-24,12.9254
2009-11-25,12.8665
2009-11-26,12.9308
2009-11-27,12.9523
2009-11-30,12.9098
2009-12-01,12.8905
2009-12-02,12.7924
2009-12-03,12.6658
2009-12-04,12.6400
2009-12-07,12.6587
2009-12-08,12.7968
2009-12-09,12.9131
2009-12-10,12.9184
2009-12-11,12.9105
2009-12-14,12.7876
2009-12-15,12.7158
2009-12-16,12.6963
2009-12-17,12.7854
2009-12-18,12.8407
2009-12-21,12.8878
2009-12-22,12.9128
2009-12-23,12.8956
2009-12-24,12.9010
2009-12-28,12.9330
2009-12-29,13.0253
2009-12-30,13.0423
2009-12-31,13.0645
2010-01-04,12.9748
2010-01-05,12.8495
2010-01-06,12.7727
2010-01-07,12.7622
2010-01-08,12.7450
2010-01-11,12.6936
2010-01-12,12.7655
2010-01-13,12.7578
2010-01-14,12.6883
2010-01-15,12.6840
2010-01-18,12.6664
2010-01-19,12.6476
2010-01-20,12.6953
2010-01-21,12.8531
2010-01-22,12.9719
2010-01-25,12.9056
2010-01-26,12.8651
2010-01-27,12.9215
2010-01-28,13.0183
2010-01-29,13.0812
2010-02-02,12.8857
2010-02-03,12.9103
2010-02-04,13.0450
2010-02-05,13.1542
2010-02-08,13.1873
2010-02-09,13.1223
2010-02-10,13.0715
2010-02-11,13.0412
2010-02-12,12.9377
2010-02-15,12.9258
2010-02-16,12.8834
2010-02-17,12.8609
2010-02-18,12.8514
2010-02-19,12.8325
2010-02-22,12.7970
2010-02-23,12.8623
2010-02-24,12.8673
2010-02-25,12.8025
2010-02-26,12.7851
2010-03-01,12.7549
2010-03-02,12.7417
2010-03-03,12.7130
2010-03-04,12.7010
2010-03-05,12.6689
2010-03-08,12.6657
2010-03-09,12.6523
2010-03-10,12.6089
2010-03-11,12.5798
2010-03-12,12.5479
2010-03-16,12.5346
2010-03-17,12.4866
2010-03-18,12.4886
2010-03-19,12.5482
2010-03-22,12.5267
2010-03-23,12.5081
2010-03-24,12.5324
2010-03-25,12.5682
2010-03-26,12.5233
2010-03-29,12.4619
2010-03-30,12.4025
2010-03-31,12.3680
2010-04-05,12.2558
2010-04-06,12.2191
2010-04-07,12.2561
2010-04-08,12.2577
2010-04-09,12.1940
2010-04-12,12.1759
2010-04-13,12.1639
2010-04-14,12.1919
2010-04-15,12.1777
2010-04-16,12.2231
2010-04-19,12.2544
2010-04-20,12.2339
2010-04-21,12.2027
2010-04-22,12.1940
2010-04-23,12.1932
2010-04-26,12.1645
2010-04-27,12.2641
2010-04-28,12.3598
2010-04-29,12.2709
2010-04-30,12.2480
2010-05-03,12.2706
2010-05-04,12.3986
2010-05-05,12.6495
2010-05-06,12.8868
2010-05-07,12.9294
2010-05-10,12.5995
2010-05-11,12.4951
2010-05-12,12.4335
2010-05-13,12.3910
2010-05-14,12.5094
2010-05-17,12.5884
2010-05-18,12.6720
2010-05-19,12.8038
2010-05-20,12.9867
2010-05-21,13.0513
2010-05-24,12.9789
2010-05-25,13.0065
2010-05-26,13.0745
2010-05-27,12.9648
2010-05-28,12.8940
2010-05-31,12.9372
2010-06-01,12.9451
2010-06-02,12.8785
2010-06-03,12.7863
2010-06-04,12.8558
2010-06-07,12.9630
2010-06-08,12.9245
2010-06-09,12.8639
2010-06-10,12.7836
2010-06-11,12.6718
2010-06-14,12.6711
2010-06-15,12.6312
2010-06-16,12.5912
2010-06-17,12.5967
2010-06-18,12.5683
2010-06-21,12.5086
2010-06-22,12.5841
2010-06-23,12.6272
2010-06-24,12.6866
2010-06-25,12.6854
2010-06-28,12.6916
2010-06-29,12.8204
2010-06-30,12.9170
2010-07-01,12.9779
2010-07-02,13.0442
2010-07-05,13.0568
2010-07-06,13.0157
2010-07-07,12.9023
2010-07-08,12.8035
2010-07-09,12.7722
2010-07-12,12.8138
