fecha_in,tc_in,fecha_bx,tc_bx
25/04/1994,3.3470,25/04/1994,3.3073
26/04/1994,3.3175,26/04/1994,3.2980
27/04/1994,3.2775,27/04/1994,3.2673
28/04/1994,3.2735,28/04/1994,3.2763
29/04/1994,3.2675,29/04/1994,3.2748
02/05/1994,3.2710,02/05/1994,3.2748
03/05/1994,3.2840,03/05/1994,3.3145
04/05/1994,3.2985,04/05/1994,3.3053
06/05/1994,3.3200,06/05/1994,3.3223
09/05/1994,3.3290,09/05/1994,3.3396
10/05/1994,3.3235,10/05/1994,3.3163
11/05/1994,3.3230,11/05/1994,3.3173
12/05/1994,3.3235,12/05/1994,3.3325
13/05/1994,3.3295,13/05/1994,3.3298
16/05/1994,3.3295,16/05/1994,3.3319
17/05/1994,3.3290,17/05/1994,3.3290
18/05/1994,3.3250,18/05/1994,3.3309
19/05/1994,3.3200,19/05/1994,3.3220
20/05/1994,3.3090,20/05/1994,3.3020
23/05/1994,3.2950,23/05/1994,3.3025
24/05/1994,3.2955,24/05/1994,3.2919
25/05/1994,3.2990,25/05/1994,3.3093
26/05/1994,3.3075,26/05/1994,3.3148
27/05/1994,3.3130,27/05/1994,3.3145
30/05/1994,3.3185,30/05/1994,3.3276
31/05/1994,3.3220,31/05/1994,3.3214
01/06/1994,3.3225,01/06/1994,3.3269
02/06/1994,3.3225,02/06/1994,3.3253
03/06/1994,3.3223,03/06/1994,3.3243
06/06/1994,3.3320,06/06/1994,3.3350
07/06/1994,3.3440,07/06/1994,3.3650
08/06/1994,3.3485,08/06/1994,3.3535
09/06/1994,3.3530,09/06/1994,3.3588
10/06/1994,3.3570,10/06/1994,3.3613
13/06/1994,3.3675,13/06/1994,3.3784
14/06/1994,3.3680,14/06/1994,3.3734
15/06/1994,3.3625,15/06/1994,3.3673
16/06/1994,3.3650,16/06/1994,3.3675
17/06/1994,3.3665,17/06/1994,3.3675
20/06/1994,3.3685,20/06/1994,3.3703
21/06/1994,3.3735,21/06/1994,3.3743
22/06/1994,3.3785,22/06/1994,3.3790
23/06/1994,3.3850,23/06/1994,3.3855
24/06/1994,3.3875,24/06/1994,3.3903
27/06/1994,3.3865,27/06/1994,3.3918
28/06/1994,3.3890,28/06/1994,3.3918
29/06/1994,3.3880,29/06/1994,3.3865
30/06/1994,3.3900,30/06/1994,3.3938
01/07/1994,3.3914,01/07/1994,3.3945
04/07/1994,3.3959,04/07/1994,3.3990
05/07/1994,3.3967,05/07/1994,3.3994
06/07/1994,3.3971,06/07/1994,3.3998
07/07/1994,3.3975,07/07/1994,3.4002
08/07/1994,3.3978,08/07/1994,3.4006
11/07/1994,3.3993,11/07/1994,3.4018
12/07/1994,3.3994,12/07/1994,3.4022
13/07/1994,3.4001,13/07/1994,3.4026
14/07/1994,3.4003,14/07/1994,3.4025
15/07/1994,3.4010,15/07/1994,3.4020
18/07/1994,3.3995,18/07/1994,3.3998
19/07/1994,3.4015,19/07/1994,3.4011
20/07/1994,3.4025,20/07/1994,3.4052
21/07/1994,3.4019,21/07/1994,3.4056
22/07/1994,3.4036,22/07/1994,3.4060
25/07/1994,3.4042,25/07/1994,3.4072
26/07/1994,3.4045,26/07/1994,3.4078
27/07/1994,3.3993,27/07/1994,3.4019
28/07/1994,3.3978,28/07/1994,3.4006
29/07/1994,3.3985,29/07/1994,3.4006
01/08/1994,3.3975,01/08/1994,3.3989
02/08/1994,3.3875,02/08/1994,3.3789
03/08/1994,3.3785,03/08/1994,3.3753
04/08/1994,3.3788,04/08/1994,3.3781
05/08/1994,3.3835,05/08/1994,3.3829
08/08/1994,3.3875,08/08/1994,3.3870
09/08/1994,3.3870,09/08/1994,3.3882
10/08/1994,3.3943,10/08/1994,3.4030
11/08/1994,3.3973,11/08/1994,3.3980
12/08/1994,3.3983,12/08/1994,3.3996
15/08/1994,3.4030,15/08/1994,3.4048
16/08/1994,3.4063,16/08/1994,3.4078
17/08/1994,3.3935,17/08/1994,3.3845
18/08/1994,3.3790,18/08/1994,3.3769
19/08/1994,3.3683,19/08/1994,3.3593
22/08/1994,3.3345,22/08/1994,3.3358
23/08/1994,3.3390,23/08/1994,3.3428
24/08/1994,3.3440,24/08/1994,3.3555
25/08/1994,3.3595,25/08/1994,3.3671
26/08/1994,3.3748,26/08/1994,3.3826
29/08/1994,3.3793,29/08/1994,3.3794
30/08/1994,3.3855,30/08/1994,3.3815
31/08/1994,3.3925,31/08/1994,3.3903
01/09/1994,3.3865,01/09/1994,3.3908
02/09/1994,3.3833,02/09/1994,3.3778
05/09/1994,3.3845,05/09/1994,3.3896
06/09/1994,3.3948,06/09/1994,3.4040
07/09/1994,3.3983,07/09/1994,3.3983
08/09/1994,3.4015,08/09/1994,3.4014
09/09/1994,3.4040,09/09/1994,3.4123
12/09/1994,3.4055,12/09/1994,3.4134
13/09/1994,3.4115,13/09/1994,3.4199
14/09/1994,3.4115,14/09/1994,3.4168
15/09/1994,3.4045,15/09/1994,3.4145
19/09/1994,3.4023,19/09/1994,3.4078
20/09/1994,3.4038,20/09/1994,3.4068
21/09/1994,3.4005,21/09/1994,3.4030
22/09/1994,3.4045,22/09/1994,3.4088
23/09/1994,3.3975,23/09/1994,3.3905
26/09/1994,3.3655,26/09/1994,3.3733
27/09/1994,3.3845,27/09/1994,3.3908
28/09/1994,3.3935,28/09/1994,3.4040
29/09/1994,3.4005,29/09/1994,3.3980
30/09/1994,3.3970,30/09/1994,3.3983
03/10/1994,3.4013,03/10/1994,3.3984
04/10/1994,3.4085,04/10/1994,3.4143
05/10/1994,3.4135,05/10/1994,3.4128
06/10/1994,3.4160,06/10/1994,3.4159
07/10/1994,3.4150,07/10/1994,3.4175
10/10/1994,3.4133,10/10/1994,3.4160
11/10/1994,3.4160,11/10/1994,3.4199
12/10/1994,3.4173,12/10/1994,3.4170
13/10/1994,3.4168,13/10/1994,3.4136
14/10/1994,3.4160,14/10/1994,3.4179
17/10/1994,3.4183,17/10/1994,3.4215
18/10/1994,3.4210,18/10/1994,3.4216
19/10/1994,3.4160,19/10/1994,3.4106
20/10/1994,3.4145,20/10/1994,3.4173
21/10/1994,3.4153,21/10/1994,3.4175
24/10/1994,3.4168,24/10/1994,3.4199
25/10/1994,3.4235,25/10/1994,3.4286
26/10/1994,3.4285,26/10/1994,3.4256
27/10/1994,3.4288,27/10/1994,3.4300
28/10/1994,3.4305,28/10/1994,3.4360
31/10/1994,3.4363,31/10/1994,3.4381
03/11/1994,3.4355,03/11/1994,3.4350
04/11/1994,3.4303,04/11/1994,3.4296
07/11/1994,3.4260,07/11/1994,3.4273
08/11/1994,3.4250,08/11/1994,3.4241
09/11/1994,3.4290,09/11/1994,3.4285
10/11/1994,3.4375,10/11/1994,3.4424
11/11/1994,3.4415,11/11/1994,3.4435
14/11/1994,3.4461,14/11/1994,3.4513
15/11/1994,3.4503,15/11/1994,3.4526
16/11/1994,3.4510,16/11/1994,3.4530
17/11/1994,3.4512,17/11/1994,3.4534
18/11/1994,3.4516,18/11/1994,3.4538
21/11/1994,3.4525,21/11/1994,3.4455
22/11/1994,3.4405,22/11/1994,3.4473
23/11/1994,3.4435,23/11/1994,3.4439
24/11/1994,3.4455,24/11/1994,3.4480
25/11/1994,3.4465,25/11/1994,3.4481
28/11/1994,3.4475,28/11/1994,3.4498
29/11/1994,3.4425,29/11/1994,3.4410
30/11/1994,3.4393,30/11/1994,3.4386
02/12/1994,3.4400,02/12/1994,3.4379
05/12/1994,3.4410,05/12/1994,3.4418
06/12/1994,3.4448,06/12/1994,3.4469
07/12/1994,3.4480,07/12/1994,3.4519
08/12/1994,3.4488,08/12/1994,3.4511
09/12/1994,3.4498,09/12/1994,3.4534
13/12/1994,3.4530,13/12/1994,3.4585
14/12/1994,3.4568,14/12/1994,3.4543
15/12/1994,3.4598,15/12/1994,3.4606
16/12/1994,3.4633,16/12/1994,3.4635
19/12/1994,3.4641,19/12/1994,3.4662
20/12/1994,3.7266,20/12/1994,3.9413
21/12/1994,3.9785,21/12/1994,3.9970
22/12/1994,4.4385,22/12/1994,4.8875
23/12/1994,4.8500,23/12/1994,4.7375
26/12/1994,4.9750,26/12/1994,5.1000
27/12/1994,5.3000,27/12/1994,5.7625
28/12/1994,5.2500,28/12/1994,5.3250
29/12/1994,4.9250,29/12/1994,4.9400
30/12/1994,4.9500,30/12/1994,4.9950
02/01/1995,4.9500,02/01/1995,5.2700
03/01/1995,5.0750,03/01/1995,5.5000
04/01/1995,5.4000,04/01/1995,5.5300
05/01/1995,5.3500,05/01/1995,5.3900
06/01/1995,5.5750,06/01/1995,5.5950
09/01/1995,5.5750,09/01/1995,5.3950
10/01/1995,5.5750,10/01/1995,5.7800
11/01/1995,5.6250,11/01/1995,5.7575
12/01/1995,5.4600,12/01/1995,5.6875
13/01/1995,5.3350,13/01/1995,5.3950
16/01/1995,5.3400,16/01/1995,5.4900
17/01/1995,5.3400,17/01/1995,5.3075
18/01/1995,5.3400,18/01/1995,5.2825
19/01/1995,5.4550,19/01/1995,5.6075
20/01/1995,5.5450,20/01/1995,5.7050
23/01/1995,5.6400,23/01/1995,5.7725
24/01/1995,5.7250,24/01/1995,5.8075
25/01/1995,5.7150,25/01/1995,5.7000
26/01/1995,5.6100,26/01/1995,5.6900
27/01/1995,5.6400,27/01/1995,5.6950
30/01/1995,6.0300,30/01/1995,6.5000
31/01/1995,6.0200,31/01/1995,5.9000
01/02/1995,5.5400,01/02/1995,5.5125
02/02/1995,5.4100,02/02/1995,5.4550
03/02/1995,5.3625,03/02/1995,5.3775
06/02/1995,5.2975,06/02/1995,5.3650
07/02/1995,5.3250,07/02/1995,5.3625
08/02/1995,5.3800,08/02/1995,5.3625
09/02/1995,5.4925,09/02/1995,5.5900
10/02/1995,5.5325,10/02/1995,5.6375
13/02/1995,5.5900,13/02/1995,5.6150
14/02/1995,5.7600,14/02/1995,5.7675
15/02/1995,5.8950,15/02/1995,5.9925
16/02/1995,6.0200,16/02/1995,6.1000
17/02/1995,5.9000,17/02/1995,5.7150
20/02/1995,5.6500,20/02/1995,5.5225
21/02/1995,5.5800,21/02/1995,5.4700
22/02/1995,5.7200,22/02/1995,5.9500
23/02/1995,5.7650,23/02/1995,5.6750
24/02/1995,5.7650,24/02/1995,5.8375
27/02/1995,5.9200,27/02/1995,6.0775
28/02/1995,5.9550,28/02/1995,6.0050
01/03/1995,5.9300,01/03/1995,5.9775
02/03/1995,5.9850,02/03/1995,5.9625
03/03/1995,6.1550,03/03/1995,6.0725
06/03/1995,6.4250,06/03/1995,6.6350
07/03/1995,6.6700,07/03/1995,6.8750
08/03/1995,6.8900,08/03/1995,6.8225
09/03/1995,7.2600,09/03/1995,7.5875
10/03/1995,6.8250,10/03/1995,6.4675
13/03/1995,6.4100,13/03/1995,6.4700
14/03/1995,6.5700,14/03/1995,6.5700
15/03/1995,6.8050,15/03/1995,6.9725
16/03/1995,7.0400,16/03/1995,7.2075
17/03/1995,7.0250,17/03/1995,7.0825
20/03/1995,7.0000,20/03/1995,7.0875
22/03/1995,7.0650,22/03/1995,7.2800
23/03/1995,7.0150,23/03/1995,7.0425
24/03/1995,6.8550,24/03/1995,6.8750
27/03/1995,6.7700,27/03/1995,6.7275
28/03/1995,6.7650,28/03/1995,6.8275
29/03/1995,6.8000,29/03/1995,6.8175
30/03/1995,6.7400,30/03/1995,6.7800
31/03/1995,6.7250,31/03/1995,6.8475
03/04/1995,6.7775,03/04/1995,6.8025
04/04/1995,6.6350,04/04/1995,6.5883
05/04/1995,6.4800,05/04/1995,6.4850
06/04/1995,6.4050,06/04/1995,6.3808
07/04/1995,6.3375,07/04/1995,6.2933
10/04/1995,6.2850,10/04/1995,6.2917
11/04/1995,6.2500,11/04/1995,6.3033
12/04/1995,6.2600,12/04/1995,6.2867
17/04/1995,6.2700,17/04/1995,6.2733
18/04/1995,6.1925,18/04/1995,6.2450
19/04/1995,6.1200,19/04/1995,6.1392
20/04/1995,6.0450,20/04/1995,6.0483
21/04/1995,6.0350,21/04/1995,6.0192
24/04/1995,5.9450,24/04/1995,5.9350
25/04/1995,5.8650,25/04/1995,5.8883
26/04/1995,5.8200,26/04/1995,5.7850
27/04/1995,5.8475,27/04/1995,5.8983
28/04/1995,5.9050,28/04/1995,6.0517
02/05/1995,5.8700,02/05/1995,5.9567
03/05/1995,5.8150,03/05/1995,5.8692
04/05/1995,5.8300,04/05/1995,5.8758
08/05/1995,5.8175,08/05/1995,5.8417
09/05/1995,5.8500,09/05/1995,5.8883
10/05/1995,5.8850,10/05/1995,5.9575
11/05/1995,5.9025,11/05/1995,5.9083
12/05/1995,5.9200,12/05/1995,5.9408
15/05/1995,5.9325,15/05/1995,5.9742
16/05/1995,5.9350,16/05/1995,5.9492
17/05/1995,5.9000,17/05/1995,5.9275
18/05/1995,5.8975,18/05/1995,5.9200
19/05/1995,5.9000,19/05/1995,5.9175
22/05/1995,5.9150,22/05/1995,5.9192
23/05/1995,5.9525,23/05/1995,5.9950
24/05/1995,6.0025,24/05/1995,6.0350
25/05/1995,6.0500,25/05/1995,6.0550
26/05/1995,6.1150,26/05/1995,6.1583
29/05/1995,6.1700,29/05/1995,6.1775
30/05/1995,6.1750,30/05/1995,6.2600
31/05/1995,6.1900,31/05/1995,6.1808
01/06/1995,6.1800,01/06/1995,6.2167
02/06/1995,6.1825,02/06/1995,6.2017
05/06/1995,6.1375,05/06/1995,6.1408
06/06/1995,6.1000,06/06/1995,6.1108
07/06/1995,6.1350,07/06/1995,6.1617
08/06/1995,6.1900,08/06/1995,6.2317
09/06/1995,6.2375,09/06/1995,6.2825
12/06/1995,6.2250,12/06/1995,6.2792
13/06/1995,6.1725,13/06/1995,6.1808
14/06/1995,6.1775,14/06/1995,6.2275
15/06/1995,6.1825,15/06/1995,6.1867
16/06/1995,6.1850,16/06/1995,6.1808
19/06/1995,6.1950,19/06/1995,6.2008
20/06/1995,6.2175,20/06/1995,6.2517
21/06/1995,6.2560,21/06/1995,6.2867
22/06/1995,6.2435,22/06/1995,6.2425
23/06/1995,6.2260,23/06/1995,6.2500
26/06/1995,6.2385,26/06/1995,6.2550
27/06/1995,6.2650,27/06/1995,6.2717
28/06/1995,6.2725,28/06/1995,6.3092
29/06/1995,6.2550,29/06/1995,6.2621
30/06/1995,6.2500,30/06/1995,6.2608
03/07/1995,6.2450,03/07/1995,6.2425
04/07/1995,6.2460,04/07/1995,6.2683
05/07/1995,6.2650,05/07/1995,6.2633
06/07/1995,6.2260,06/07/1995,6.2371
07/07/1995,6.1800,07/07/1995,6.1650
10/07/1995,6.1175,10/07/1995,6.1075
11/07/1995,6.1050,11/07/1995,6.1209
12/07/1995,6.1140,12/07/1995,6.0971
13/07/1995,6.0575,13/07/1995,6.0283
14/07/1995,6.0075,14/07/1995,6.0450
17/07/1995,5.9925,17/07/1995,5.9896
18/07/1995,6.0250,18/07/1995,6.0413
19/07/1995,6.0680,19/07/1995,6.0793
20/07/1995,6.1250,20/07/1995,6.1583
21/07/1995,6.1230,21/07/1995,6.0983
24/07/1995,6.1100,24/07/1995,6.1054
25/07/1995,6.1275,25/07/1995,6.1500
26/07/1995,6.1125,26/07/1995,6.1200
27/07/1995,6.1025,27/07/1995,6.0882
28/07/1995,6.1010,28/07/1995,6.1052
31/07/1995,6.0975,31/07/1995,6.1142
01/08/1995,6.1175,01/08/1995,6.1296
02/08/1995,6.1175,02/08/1995,6.1143
03/08/1995,6.1225,03/08/1995,6.1258
04/08/1995,6.1350,04/08/1995,6.1529
07/08/1995,6.1385,07/08/1995,6.1290
08/08/1995,6.1390,08/08/1995,6.1461
09/08/1995,6.1380,09/08/1995,6.1385
10/08/1995,6.1380,10/08/1995,6.1453
11/08/1995,6.1380,11/08/1995,6.1400
14/08/1995,6.1365,14/08/1995,6.1426
15/08/1995,6.1425,15/08/1995,6.1545
16/08/1995,6.1600,16/08/1995,6.1673
17/08/1995,6.1960,17/08/1995,6.1850
18/08/1995,6.2300,18/08/1995,6.2651
21/08/1995,6.2185,21/08/1995,6.2278
22/08/1995,6.2390,22/08/1995,6.2150
23/08/1995,6.3160,23/08/1995,6.3050
24/08/1995,6.3305,24/08/1995,6.3167
25/08/1995,6.3075,25/08/1995,6.3342
28/08/1995,6.3130,28/08/1995,6.3246
29/08/1995,6.3070,29/08/1995,6.3114
30/08/1995,6.2960,30/08/1995,6.2800
31/08/1995,6.2750,31/08/1995,6.2763
04/09/1995,6.2500,04/09/1995,6.2453
05/09/1995,6.2390,05/09/1995,6.2337
06/09/1995,6.2450,06/09/1995,6.2643
07/09/1995,6.2595,07/09/1995,6.2568
08/09/1995,6.2725,08/09/1995,6.2754
11/09/1995,6.2825,11/09/1995,6.2886
12/09/1995,6.2885,12/09/1995,6.2850
13/09/1995,6.2775,13/09/1995,6.2743
14/09/1995,6.2775,14/09/1995,6.2776
15/09/1995,6.2735,15/09/1995,6.2750
18/09/1995,6.2775,18/09/1995,6.2875
19/09/1995,6.2930,19/09/1995,6.3055
20/09/1995,6.3085,20/09/1995,6.3297
21/09/1995,6.3185,21/09/1995,6.3128
22/09/1995,6.3375,22/09/1995,6.3685
25/09/1995,6.3775,25/09/1995,6.3918
26/09/1995,6.3975,26/09/1995,6.3878
27/09/1995,6.4250,27/09/1995,6.4195
28/09/1995,6.4150,28/09/1995,6.4042
29/09/1995,6.3850,29/09/1995,6.3848
02/10/1995,6.4350,02/10/1995,6.4342
03/10/1995,6.5175,03/10/1995,6.5883
04/10/1995,6.5300,04/10/1995,6.5425
05/10/1995,6.5285,05/10/1995,6.5425
06/10/1995,6.5410,06/10/1995,6.5404
09/10/1995,6.5975,09/10/1995,6.5741
10/10/1995,6.6975,10/10/1995,6.8133
11/10/1995,6.7425,11/10/1995,6.7467
12/10/1995,6.7225,12/10/1995,6.7042
13/10/1995,6.7300,13/10/1995,6.7480
16/10/1995,6.7450,16/10/1995,6.7500
17/10/1995,6.7445,17/10/1995,6.7608
18/10/1995,6.7150,18/10/1995,6.7062
19/10/1995,6.6760,19/10/1995,6.6908
20/10/1995,6.6625,20/10/1995,6.6695
23/10/1995,6.7095,23/10/1995,6.7034
24/10/1995,6.7575,24/10/1995,6.7608
25/10/1995,6.7710,25/10/1995,6.8008
26/10/1995,7.0225,26/10/1995,7.1667
27/10/1995,7.1450,27/10/1995,7.1717
30/10/1995,6.9900,30/10/1995,6.9342
31/10/1995,6.9975,31/10/1995,7.1471
01/11/1995,7.1875,01/11/1995,7.4033
03/11/1995,7.3300,03/11/1995,7.6850
06/11/1995,7.4000,06/11/1995,7.3483
07/11/1995,7.4300,07/11/1995,7.5167
08/11/1995,7.6250,08/11/1995,7.8200
09/11/1995,7.7050,09/11/1995,8.1383
10/11/1995,7.6000,10/11/1995,7.6650
13/11/1995,7.6600,13/11/1995,7.8725
14/11/1995,7.8150,14/11/1995,8.0950
15/11/1995,7.8800,15/11/1995,7.9000
16/11/1995,7.8300,16/11/1995,7.8000
17/11/1995,7.7100,17/11/1995,7.7508
21/11/1995,7.7050,21/11/1995,7.7067
22/11/1995,7.6950,22/11/1995,7.7242
23/11/1995,7.6450,23/11/1995,7.6350
24/11/1995,7.6400,24/11/1995,7.6967
27/11/1995,7.6650,27/11/1995,7.6783
28/11/1995,7.6425,28/11/1995,7.6517
29/11/1995,7.5475,29/11/1995,7.4775
30/11/1995,7.5050,30/11/1995,7.5467
01/12/1995,7.5475,01/12/1995,7.5767
04/12/1995,7.5750,04/12/1995,7.6167
05/12/1995,7.6300,05/12/1995,7.6708
06/12/1995,7.6650,06/12/1995,7.6713
07/12/1995,7.6825,07/12/1995,7.7083
08/12/1995,7.7250,08/12/1995,7.7900
11/12/1995,7.7400,11/12/1995,7.7504
13/12/1995,7.7450,13/12/1995,7.7950
14/12/1995,7.7750,14/12/1995,7.8192
15/12/1995,7.7725,15/12/1995,7.7696
18/12/1995,7.7375,18/12/1995,7.7588
19/12/1995,7.6900,19/12/1995,7.6809
20/12/1995,7.5900,20/12/1995,7.5500
21/12/1995,7.5600,21/12/1995,7.5858
22/12/1995,7.5800,22/12/1995,7.5708
26/12/1995,7.5750,26/12/1995,7.5533
27/12/1995,7.6050,27/12/1995,7.6425
28/12/1995,7.6800,28/12/1995,7.6842
29/12/1995,7.7000,29/12/1995,7.7396
02/01/1996,7.6800,02/01/1996,7.6958
03/01/1996,7.6250,03/01/1996,7.5596
04/01/1996,7.5525,04/01/1996,7.5700
05/01/1996,7.5625,05/01/1996,7.5675
08/01/1996,7.5450,08/01/1996,7.5388
09/01/1996,7.5060,09/01/1996,7.4779
10/01/1996,7.5050,10/01/1996,7.5188
11/01/1996,7.5175,11/01/1996,7.5213
12/01/1996,7.5175,12/01/1996,7.4679
15/01/1996,7.5135,15/01/1996,7.5246
16/01/1996,7.5200,16/01/1996,7.5254
17/01/1996,7.4925,17/01/1996,7.5100
18/01/1996,7.4710,18/01/1996,7.4667
19/01/1996,7.4450,19/01/1996,7.4296
22/01/1996,7.3750,22/01/1996,7.3123
23/01/1996,7.3830,23/01/1996,7.3608
24/01/1996,7.4100,24/01/1996,7.4215
25/01/1996,7.4000,25/01/1996,7.3867
26/01/1996,7.4075,26/01/1996,7.4349
29/01/1996,7.3925,29/01/1996,7.3908
30/01/1996,7.3945,30/01/1996,7.3699
31/01/1996,7.3850,31/01/1996,7.4212
01/02/1996,7.3900,01/02/1996,7.4170
02/02/1996,7.4025,02/02/1996,7.4241
06/02/1996,7.4250,06/02/1996,7.4821
07/02/1996,7.4575,07/02/1996,7.4800
08/02/1996,7.4625,08/02/1996,7.4863
09/02/1996,7.4850,09/02/1996,7.4929
12/02/1996,7.5025,12/02/1996,7.5279
13/02/1996,7.5400,13/02/1996,7.5688
14/02/1996,7.5250,14/02/1996,7.5298
15/02/1996,7.5190,15/02/1996,7.5008
16/02/1996,7.5410,16/02/1996,7.5446
19/02/1996,7.5400,19/02/1996,7.5458
20/02/1996,7.5525,20/02/1996,7.5785
21/02/1996,7.5455,21/02/1996,7.5381
22/02/1996,7.5425,22/02/1996,7.5477
23/02/1996,7.5375,23/02/1996,7.5331
26/02/1996,7.5450,26/02/1996,7.5571
27/02/1996,7.5425,27/02/1996,7.5390
28/02/1996,7.5595,28/02/1996,7.5573
29/02/1996,7.5820,29/02/1996,7.6296
01/03/1996,7.5850,01/03/1996,7.5891
04/03/1996,7.5660,04/03/1996,7.5747
05/03/1996,7.5725,05/03/1996,7.5863
06/03/1996,7.5750,06/03/1996,7.5952
07/03/1996,7.5700,07/03/1996,7.5713
08/03/1996,7.5825,08/03/1996,7.5893
11/03/1996,7.5950,11/03/1996,7.6237
12/03/1996,7.6050,12/03/1996,7.6045
13/03/1996,7.5910,13/03/1996,7.5893
14/03/1996,7.5710,14/03/1996,7.5616
15/03/1996,7.5685,15/03/1996,7.5762
18/03/1996,7.5450,18/03/1996,7.5561
19/03/1996,7.5285,19/03/1996,7.5242
20/03/1996,7.5325,20/03/1996,7.5432
22/03/1996,7.5475,22/03/1996,7.5600
25/03/1996,7.5455,25/03/1996,7.5484
26/03/1996,7.5440,26/03/1996,7.5437
27/03/1996,7.5425,27/03/1996,7.5479
28/03/1996,7.5445,28/03/1996,7.5526
29/03/1996,7.5345,29/03/1996,7.5375
01/04/1996,7.5150,01/04/1996,7.5127
02/04/1996,7.5015,02/04/1996,7.5110
03/04/1996,7.5175,03/04/1996,7.5181
08/04/1996,7.5390,08/04/1996,7.5725
09/04/1996,7.5425,09/04/1996,7.5366
10/04/1996,7.5100,10/04/1996,7.4950
11/04/1996,7.5065,11/04/1996,7.4990
12/04/1996,7.5075,12/04/1996,7.4995
15/04/1996,7.4760,15/04/1996,7.4736
16/04/1996,7.4485,16/04/1996,7.4315
17/04/1996,7.4375,17/04/1996,7.4276
18/04/1996,7.4275,18/04/1996,7.4410
19/04/1996,7.4165,19/04/1996,7.4053
22/04/1996,7.3925,22/04/1996,7.3776
23/04/1996,7.4075,23/04/1996,7.4175
24/04/1996,7.4060,24/04/1996,7.4330
25/04/1996,7.3910,25/04/1996,7.3794
26/04/1996,7.3950,26/04/1996,7.4042
29/04/1996,7.4350,29/04/1996,7.4526
30/04/1996,7.4350,30/04/1996,7.4462
02/05/1996,7.4385,02/05/1996,7.4692
03/05/1996,7.4685,03/05/1996,7.4749
06/05/1996,7.4975,06/05/1996,7.5283
07/05/1996,7.5100,07/05/1996,7.5120
08/05/1996,7.4925,08/05/1996,7.4828
09/05/1996,7.4785,09/05/1996,7.4762
10/05/1996,7.4550,10/05/1996,7.4469
13/05/1996,7.4335,13/05/1996,7.4434
14/05/1996,7.4350,14/05/1996,7.4075
15/05/1996,7.4275,15/05/1996,7.4467
16/05/1996,7.4225,16/05/1996,7.4179
17/05/1996,7.4110,17/05/1996,7.4019
20/05/1996,7.4075,20/05/1996,7.4124
21/05/1996,7.3970,21/05/1996,7.3940
22/05/1996,7.3860,22/05/1996,7.3861
23/05/1996,7.3850,23/05/1996,7.3823
24/05/1996,7.3875,24/05/1996,7.3988
27/05/1996,7.3825,27/05/1996,7.3840
28/05/1996,7.3880,28/05/1996,7.3850
29/05/1996,7.3995,29/05/1996,7.4095
30/05/1996,7.4125,30/05/1996,7.4367
31/05/1996,7.4450,31/05/1996,7.4208
03/06/1996,7.4525,03/06/1996,7.4747
04/06/1996,7.4490,04/06/1996,7.4313
05/06/1996,7.4570,05/06/1996,7.4651
06/06/1996,7.4815,06/06/1996,7.5017
07/06/1996,7.5040,07/06/1996,7.5278
10/06/1996,7.5425,10/06/1996,7.5149
11/06/1996,7.5825,11/06/1996,7.6308
12/06/1996,7.6100,12/06/1996,7.5743
13/06/1996,7.6125,13/06/1996,7.6343
14/06/1996,7.5990,14/06/1996,7.5935
17/06/1996,7.5735,17/06/1996,7.5843
18/06/1996,7.5640,18/06/1996,7.5552
19/06/1996,7.5325,19/06/1996,7.5268
20/06/1996,7.5470,20/06/1996,7.5506
21/06/1996,7.5850,21/06/1996,7.5743
24/06/1996,7.6150,24/06/1996,7.6352
25/06/1996,7.6200,25/06/1996,7.6077
26/06/1996,7.6050,26/06/1996,7.6108
27/06/1996,7.6140,27/06/1996,7.6323
28/06/1996,7.5925,28/06/1996,7.5814
01/07/1996,7.5950,01/07/1996,7.6215
02/07/1996,7.6000,02/07/1996,7.5842
03/07/1996,7.5960,03/07/1996,7.5925
04/07/1996,7.6065,04/07/1996,7.6093
05/07/1996,7.6205,05/07/1996,7.6318
08/07/1996,7.6450,08/07/1996,7.6688
09/07/1996,7.6410,09/07/1996,7.6383
10/07/1996,7.6210,10/07/1996,7.6183
11/07/1996,7.6350,11/07/1996,7.6429
12/07/1996,7.6445,12/07/1996,7.6390
15/07/1996,7.6490,15/07/1996,7.6453
16/07/1996,7.6595,16/07/1996,7.6575
17/07/1996,7.6515,17/07/1996,7.6536
18/07/1996,7.6340,18/07/1996,7.6453
19/07/1996,7.6260,19/07/1996,7.6168
22/07/1996,7.6260,22/07/1996,7.6293
23/07/1996,7.6080,23/07/1996,7.6078
24/07/1996,7.6000,24/07/1996,7.6117
25/07/1996,7.6025,25/07/1996,7.5903
26/07/1996,7.6025,26/07/1996,7.5959
29/07/1996,7.5950,29/07/1996,7.6135
30/07/1996,7.5840,30/07/1996,7.5713
31/07/1996,7.5825,31/07/1996,7.5893
01/08/1996,7.5800,01/08/1996,7.5709
02/08/1996,7.5630,02/08/1996,7.5375
05/08/1996,7.5415,05/08/1996,7.5504
06/08/1996,7.5335,06/08/1996,7.5340
07/08/1996,7.5235,07/08/1996,7.5119
08/08/1996,7.5210,08/08/1996,7.5349
09/08/1996,7.5215,09/08/1996,7.5172
12/08/1996,7.5030,12/08/1996,7.5106
13/08/1996,7.4955,13/08/1996,7.4897
14/08/1996,7.4975,14/08/1996,7.4868
15/08/1996,7.5035,15/08/1996,7.5077
